customer_tweet_id,customer_text,human_intent,system,reply,relevance,policy_compliance,grounding,tone,overall,is_deflection,judge_reason,judge_model,rubric_version
1507042,@DropboxSupport Thank you for your responses. I have messaged you the ticket number received last evening.,no_action_needed,simple,"@139901 Hi there, we were able to locate your case and it is already being handled by our team's specialists. You will be receiving updates via the ticket's email chain. Feel free to reach back should you need anything else. Thanks and have a great weekend ahead!",5,5,5,5,5,False,"The reply correctly confirms the specific action taken (locating the case) and directs the customer to the appropriate channel for updates, fully satisfying the policy for account-specific intents without inventing details.",qwen/qwen3.8-27b,v2
1507042,@DropboxSupport Thank you for your responses. I have messaged you the ticket number received last evening.,no_action_needed,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,5,4,2,True,"The reply is a generic holding message that fails to acknowledge the specific ticket number the customer mentioned, violating the policy requirement to engage with the customer's specific problem.",qwen/qwen3.8-27b,v2
1754987,@DropboxSupport What’s the best way to report phishing invites?,phishing_abuse_report,llm,"Hi, thanks for flagging. Please email our security team at security@dropbox.com.",5,5,5,5,5,False,"The reply correctly identifies the intent as a phishing report, provides the specific and accurate channel for reporting such abuse (security team email), and maintains a professional tone without inventing details.",qwen/qwen3.8-27b,v2
1754987,@DropboxSupport What’s the best way to report phishing invites?,phishing_abuse_report,simple,"@467143 Hi Andrew, could you please DM us some detail on what seems to be issue you are referring to? Thanks in advance!",1,1,2,3,1,True,"The reply fails to provide the specific reporting method for phishing invites as required for informational intents, instead incorrectly treating it as an account-specific issue and deflecting to DMs without addressing the customer's actual question.",qwen/qwen3.8-27b,v2
1754987,@DropboxSupport What’s the best way to report phishing invites?,phishing_abuse_report,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,4,4,2,True,"The reply is a generic holding message that fails to provide the specific reporting method requested or engage with the specific nature of the phishing report, merely asking for an email without context.",qwen/qwen3.8-27b,v2
1859795,Dropbox phishing site - hxxp://uticawebdesign[.]com/koya/proposal/LoginVerification[.]php @DropboxSupport #Phishing https://t.co/muw5F71laH,phishing_abuse_report,llm,"Hi there, thanks for flagging. Please forward the URL to __email__ so our team can investigate. Thanks & have a lovely day!",2,2,5,4,2,True,"The reply is a generic holding message that fails to engage with the specific phishing URL provided or state what will be done with it, violating the policy for security-related intents.",qwen/qwen3.8-27b,v2
1859795,Dropbox phishing site - hxxp://uticawebdesign[.]com/koya/proposal/LoginVerification[.]php @DropboxSupport #Phishing https://t.co/muw5F71laH,phishing_abuse_report,simple,"@818516 Hi Marco, we appreciate your cooperation on the matter, as this isn't an official Dropbox domain (https://t.co/LIB9t4PTvo). Could you forward the url to us at “__email__”, so that our specialized team makes sure to investigate further? Thanks &amp; hope you have a lovely day!",5,5,5,5,5,False,"The reply correctly identifies the intent as a phishing report, validates the user's finding by confirming it is not an official domain, and provides specific instructions on how to escalate the issue to the specialized team, fully complying with brand guidelines for security reports.",qwen/qwen3.8-27b,v2
1859795,Dropbox phishing site - hxxp://uticawebdesign[.]com/koya/proposal/LoginVerification[.]php @DropboxSupport #Phishing https://t.co/muw5F71laH,phishing_abuse_report,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,4,4,2,True,"The reply is a generic holding message that fails to acknowledge the specific phishing URL reported and does not explain what will be done with the requested account email, violating the requirement to engage with the customer's specific problem.",qwen/qwen3.8-27b,v2
1979514,#phishing #TakeItDown @118189 Business credential phish hxxps://momyco[.]men/file-directory/open-document-512KB/Microsoft-pages.docx https://t.co/MVL8RNFeU0,phishing_abuse_report,llm,"Hi, we’d like to look into this. Please write to us at https://t.co/y7rSTLsgY2. You’ll get a 7‑digit ticket ID; DM that to us so we can locate it. Thanks!",2,2,5,4,2,True,"The reply is a generic holding message that fails to engage with the specific phishing URL or abuse report provided by the customer, violating the policy that requires naming the reported issue or stating specific actions for account/security-related intents.",qwen/qwen3.8-27b,v2
1979514,#phishing #TakeItDown @118189 Business credential phish hxxps://momyco[.]men/file-directory/open-document-512KB/Microsoft-pages.docx https://t.co/MVL8RNFeU0,phishing_abuse_report,simple,"@637218 Hi there, we’d like to look into this matter further, could you please write to us at https://t.co/y7rSTLsgY2.

You should get an automated email with the 7 digit ticket ID, please could you DM that to us in order to locate it in our system? Thanks!",2,2,5,4,2,True,"The reply is a generic holding message that fails to engage with the specific phishing report details (URL or nature of the abuse) and does not explicitly instruct the user to include the malicious link in the email, making it indistinguishable from a template for any other issue.",qwen/qwen3.8-27b,v2
1979514,#phishing #TakeItDown @118189 Business credential phish hxxps://momyco[.]men/file-directory/open-document-512KB/Microsoft-pages.docx https://t.co/MVL8RNFeU0,phishing_abuse_report,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,4,4,2,True,"The reply is a generic holding message that fails to acknowledge the specific phishing URL or abuse report, and asking for an account email is irrelevant to a third-party abuse report.",qwen/qwen3.8-27b,v2
